f1_dnf,f1_cnf,f1_right,f1_left,acc_dnf,acc_cnf,acc_right,acc_left,precision_dnf,precision_cnf,precision_right,precision_left,recall_dnf,recall_cnf,recall_right,recall_left,cosine_dnf,cosine_cnf,cosine_right,cosine_left
0.6410256410256411,0.3181818181818182,0.39130434782608686,0.605263157894737,0.5625,0.53125,0.5625,0.53125,0.7142857142857143,0.2,0.2571428571428571,0.6571428571428571,0.5813953488372093,0.7777777777777778,0.8181818181818182,0.5609756097560976,0.6444240777830837,0.3944053188733077,0.458682472293863,0.6071582289507228
0.6987951807228916,0.326530612244898,0.392156862745098,0.6666666666666667,0.609375,0.484375,0.515625,0.578125,0.725,0.2,0.25,0.675,0.6744186046511628,0.8888888888888888,0.9090909090909091,0.6585365853658537,0.6992520921470976,0.4216370213557839,0.4767312946227962,0.666717477738473
0.5714285714285715,0.3255813953488372,0.3111111111111111,0.5866666666666668,0.484375,0.546875,0.515625,0.515625,0.6470588235294118,0.20588235294117646,0.20588235294117646,0.6470588235294118,0.5116279069767442,0.7777777777777778,0.6363636363636364,0.5365853658536586,0.5753723590625356,0.40016336533252056,0.3619613829965134,0.5892387424061382
0.6896551724137931,0.3018867924528302,0.36363636363636365,0.6588235294117647,0.578125,0.421875,0.453125,0.546875,0.6818181818181818,0.18181818181818182,0.22727272727272727,0.6363636363636364,0.6976744186046512,0.8888888888888888,0.9090909090909091,0.6829268292682927,0.6897007348075543,0.40201512610368484,0.45454545454545453,0.6592342530872155
0.7142857142857143,0.32,0.38461538461538464,0.6829268292682927,0.625,0.46875,0.5,0.59375,0.7317073170731707,0.1951219512195122,0.24390243902439024,0.6829268292682927,0.6976744186046512,0.8888888888888888,0.9090909090909091,0.6829268292682927,0.7144882623443114,0.41646336503628284,0.4708816093480111,0.6829268292682927
0.7294117647058824,0.35294117647058826,0.41509433962264153,0.6987951807228916,0.640625,0.484375,0.515625,0.609375,0.7380952380952381,0.21428571428571427,0.2619047619047619,0.6904761904761905,0.7209302325581395,1.0,1.0,0.7073170731707317,0.7294622482692681,0.4629100498862757,0.511766315719159,0.6988459044322258
0.5925925925925927,0.2978723404255319,0.3673469387755102,0.5569620253164557,0.484375,0.484375,0.515625,0.453125,0.631578947368421,0.18421052631578946,0.23684210526315788,0.5789473684210527,0.5581395348837209,0.7777777777777778,0.8181818181818182,0.5365853658536586,0.5937248351943523,0.3785166493051126,0.44020438924006666,0.5573640511319541
0.7317073170731708,0.375,0.44000000000000006,0.7000000000000001,0.65625,0.53125,0.5625,0.625,0.7692307692307693,0.23076923076923078,0.28205128205128205,0.717948717948718,0.6976744186046512,1.0,1.0,0.6829268292682927,0.7325794357582566,0.48038446141526137,0.5310850045437943,0.7002188525924975
0.6987951807228916,0.36734693877551017,0.4313725490196079,0.6666666666666667,0.609375,0.515625,0.546875,0.578125,0.725,0.225,0.275,0.675,0.6744186046511628,1.0,1.0,0.6585365853658537,0.6992520921470976,0.4743416490252569,0.5244044240850758,0.666717477738473
0.6666666666666666,0.3636363636363636,0.39130434782608686,0.6578947368421052,0.59375,0.5625,0.5625,0.59375,0.7428571428571429,0.22857142857142856,0.2571428571428571,0.7142857142857143,0.6046511627906976,0.8888888888888888,0.8181818181818182,0.6097560975609756,0.6702010408944071,0.4507489358552088,0.458682472293863,0.6599545966855683
0.6744186046511628,0.2692307692307693,0.33333333333333337,0.6428571428571429,0.5625,0.40625,0.4375,0.53125,0.6744186046511628,0.16279069767441862,0.20930232558139536,0.627906976744186,0.6744186046511628,0.7777777777777778,0.8181818181818182,0.6585365853658537,0.6744186046511629,0.35582999744274424,0.4138204408845326,0.6430394361098802
0.5945945945945946,0.39999999999999997,0.4761904761904761,0.5555555555555556,0.53125,0.625,0.65625,0.5,0.7096774193548387,0.25806451612903225,0.3225806451612903,0.6451612903225806,0.5116279069767442,0.8888888888888888,0.9090909090909091,0.4878048780487805,0.6025701392312544,0.4789474720713998,0.5415303610738823,0.5609927134532144
0.675,0.30434782608695654,0.375,0.6410256410256411,0.59375,0.5,0.53125,0.5625,0.7297297297297297,0.1891891891891892,0.24324324324324326,0.6756756756756757,0.627906976744186,0.7777777777777778,0.8181818181818182,0.6097560975609756,0.6769064842612654,0.38359763704583366,0.44611343738694875,0.6418702074538711
0.6823529411764705,0.2745098039215686,0.33962264150943394,0.6506024096385543,0.578125,0.421875,0.453125,0.546875,0.6904761904761905,0.16666666666666666,0.21428571428571427,0.6428571428571429,0.6744186046511628,0.7777777777777778,0.8181818181818182,0.6585365853658537,0.682400167735767,0.3600411499115478,0.41871789467931186,0.6506496351610378
0.6190476190476191,0.27999999999999997,0.34615384615384615,0.5853658536585366,0.5,0.4375,0.46875,0.46875,0.6341463414634146,0.17073170731707318,0.21951219512195122,0.5853658536585366,0.6046511627906976,0.7777777777777778,0.8181818181818182,0.5853658536585366,0.6192231606984032,0.3644054444067475,0.42379344841321,0.5853658536585366
